user,tweet
raman vachaspati,@ArvindKejriwal congratulations we love u . You r the best cm we ever had a voter voted for you for betterment of Delhi 😊😊
joseph m,Delhi. It's a vote against BJP's divisive policies. AAP is the only party at present in Delhi strong enough to coun… https://t.co/bqeieBQD9w
S. S.,"@blaksh33ptw33ts @mgnayak5 @SanathanaDharm3 @girishalva @Tejasvi_Surya Modi and Shah had to enter foray, create a w… https://t.co/THQ8yJDKz6"
#JaiShriRam🇮🇳ArtiSharma_VHS.,"Dr @Swamy39
चेतन भगत की कांग्रेसी नेताओं को एडवाइस- केजरीवाल को अपना लीडर क्यों नहीं बना लेते... - NDTV… https://t.co/RLPPPHTgSw"
DelDiablo 6,"@RMCpost @PChidambaram_IN @TimesNow @republic @ndtv By his stupid C-Grade butler logic, if Delhi is any indicator,… https://t.co/cx9t34Cr5x"
deepak singh,"@PChidambaram_IN What about congress performance in Delhi, plz reply."
V@run Singh,"Congratulations Delhi walon
🕺🕺🕺🍫"
Shamsher,"@DrKumarVishwas Delhi walon ney saari gandgi our gandi soch, awasar wadio ko puri tarah dho diya. Congratulations t… https://t.co/XGHyKRlusr"
subhajit parida,"Delhi results are so saddening, it seems hate won today, Indians woke up before it's too late, United we stand divi… https://t.co/tWHGypbde5"
Siddique Patel,Modi's party concedes defeat in Delhi after polarising campaign https://t.co/ug4fZpl9Mg
Abdul Hafiz Gandhi (अब्दुल हफीज़ गाँधी ),"अबकी बार यह पार वो पार का नारा देने वाली @BJP4India Delhi में 45 पार का नारा दे रही थी।

@AmitShah जी क्या हुआ?

Gu… https://t.co/NrS8CA5WTt"
Manish Dwivedi,@Real_Swain_ Kabhi ye suna delhi ka javan shahid ho gaye? Delhi walo ko PAAP mubarak
Satyam,Congratulation to Delhi cm https://t.co/DsyC3Nue8M
saif,"#DelhiPolls2020 Pray that at least now the focus turns to economy and markets, savings and inflation, rather than h… https://t.co/AoHO6h9xAP"
🍁Aayat🍁,@jiit_shah Arey amit shah did 60+ rallies in Delhi yaar. He was star campaigner. Posted it because of that 😭
bubbles,Shaheen Bagh protest site seen empty as AAP all set to return in Delhi https://t.co/AKVTnAMoy6 via @opindia_com
Balaji,@IamRameshJoshi Atleast Delhi will speak like metro bhi free milegha? School mein bhi Free wifi chaltha hai kya...… https://t.co/VTUQTLsaOp
PRAGNYADHAR REDDY,Delhi results revealed that no one can change the Congress figures. @RahulGandhi @ArvindKejriwal @narendramodi
Reportlook Hindi,"दिल्ली में करारी हार के बाद मनोज तिवारी की छुट्टी तय
https://t.co/GYT5p9ZrEJ"
Joshi Krutarth ,@br_sharma_ Gadkari ne aaj tak conclave Mai kaha tha Muje koi bi rajya ka prabhari Bana do par Delhi ka mat banao D… https://t.co/oQYyZSDYbD
Aryan,Allow Central government to implement their schemes in Delhi. https://t.co/wyJgvuBqPh
Priyanka Tyagi 23,"@beingarun28 @Being__Kavita Inhe Tattiyo me jeena tha
 Ab ye bhonsdike Randi k beej Delhi wale tatti khaenge. Shukar h hmara CM Yogi h."
Manpreet SinghTaneja,Congratulations to AAP and Shri @ArvindKejriwal Ji for the victory in the Delhi Assembly Elections.
CHELLAPPA NARAYANAN,No. Polarisation by all Opposition parties &amp; AAP's refusal to permit Delhi police to file SEDITION CHARGE AGAINST T… https://t.co/jJKrJNen1g
Raj Bagri,@timesofindia Foolish comment. Delhi was not of BJP so there is no loss. It was ruled by AAP and retained by them.
Sudhindra_Blore,@srinualavilli This is much better than demolishing flyover like Jayadeva F/O luckily they did not do in this case.… https://t.co/KytcgQVwbk
shyam kumar (मेरे PM मेरे Hero),"@narendramodi @AmitShah sir, today I am very sad with result of Delhi election. People do not want change but run b… https://t.co/jNQenMXlTd"
🇮🇳DivyeshBhatt🇮🇳,@ajaypandey03ho1 @BJP4India @ChowkidarDivye1 @chokidarsandhya delhi valo ko ab se koi support nahi bas bahot hua hinduo ke nam pe
Ankit Singh,"App and aravindkejareewaal congratulations.
       Win to Delhi."
V@run Singh,"@komal_gattani Big win for kajeriwal

Delhi ppl took right decision to make him won"
Paul,"#DelhiResults
Enjoying Delhi results just coz it has sanghis and bhakts triggered and bawling their eyes out.
Not an Aap supporter at all."
SALEEM QURESHI,People of Delhi taught him a lesson.@SanjayAzadSln @ashutosh83B @sharadsharma1 https://t.co/dsIhc3cYg9
Sarfaraz ahmed,Delhi Police sharm kro #shameondelhipolice
vinod,@ArvindKejriwal heartily congratulations mr.kejariwal.... Aap  sahi me pm ke swachhta abhiyan ko delhi se BJP ko ha… https://t.co/cTcPQk9uIO
@prabhakar_hindu,"@narendramodi @AmitShah @DrKumarVishwas #delhi result#क्या हार में क्या जीत में, किंचित नहीं भयभीत मैं
कर्तव्य पथ प… https://t.co/oAjYvJakEt"
sufia siddiqui,@Dsk_Talks Aisi baat nahi hai dsk jab jab kaam par baat hogi vikas par baat hogi imandari par baat hogi jeet kaam k… https://t.co/4jxuT5WxKk
TRUTH (THE OTHER SIDE),@TajinderBagga Manoj tiwari is not right cm for delhi... Up
Rajdhaniupdate,"दिल्‍ली की जीत पर लखनऊ में AAP ने मनाया जश्‍न, हनुमान मंदिर व महात्‍मा गांधी को भी नहीं भूले नेता-कार्यकर्ता… https://t.co/TcIxaWblNz"
Nariman Patel,"@menakadoshi @ArvindKejriwal Very true @menakadoshi , 👍. All the v best @ArvindKejriwal , you, your govt &amp; party… https://t.co/wyJKpLGmqP"
BHARTENDER MAINI,"@DCP_CCC_Delhi Hello Sir I just became a victim of cyber crime. 20802200008810 this is my complaint number.
I guess… https://t.co/Ea0Q8xBSIF"
Farhan Khan,Now that BJP  has lost how many Hindus are scared of the Muslims in Delhi. ? @jyotiyadaav @ikaveri @rohini_sgh
Himank,@ndtv Kejriwal..Delhi loves you 3000...
Soorya Sing,"Amit Shah asked the people of Delhi 
_""Vote kisko diya?""_
And they all replied...
*""AAP KO"" !!!*"
roychandan,Some so called experts from BJP on the TV channels are trying to demean the people of Delhi by saying Delhi opted f… https://t.co/hal3e6l8He
Arun Kumar Yadav,My best wishes to the discerning public of Delhi and the leader Kejriwal.
UnitedHindu,"Why Manoj Tiwari is not resigning?
@BJP4Delhi 
He is main cause of defeat of bjp  voters of Delhi r confused that h… https://t.co/5haEp8Xvlt"
Oneindia Tamil,'கடவுள் அனுமானுக்கு நன்றி'.. 'பாரத் மாதா கி ஜெய்'.. கெஜ்ரிவால் வெற்றி உரையில் உருக்கம்  https://t.co/JlMErKc7W1… https://t.co/5zZKfMBLCh
Tanuj,Delhi @BJP4India  ko jai shree ram 🤣🤣🤣
Vaibhav Gupta,"Congratulations to AAP and Shri 
@ArvindKejriwal Ji for the victory in the Delhi Assembly Elections. Wishing all th… https://t.co/IZfnO1lt6W"
Musketeer,Communalism tera communists ke naam me zinda hai ab delhi me bhi break up kaha mila bsdk https://t.co/blVhemJUjg
Mukesh Chaurasia,@shauryasuman14 Absolutely right..The lowest voting percentage was in Delhi Cantonment at 45%..Then how can people… https://t.co/pCFxQfL8Q9
Chirag Meghani,"@sudhirchaudhary It's not only free as @BJP4India  offered more free in Delhi.
It's budget budget n budget… https://t.co/1iIm4hgW6K"
santosh Rai,Aaj Delhi ke jit ki khusi Bangladesh&amp;Pack mna rha hai kayro
Sahil,"@varun_r92 @HavaldarShinde @Winkerbell_ Yeah they had their all their eggs in one basket. Hence they failed, where… https://t.co/b0KdFHKG9v"
AMIT KUMAR DUBEY,There Is Only One Chanakya and His Name Was Vishnugupta #ArvindKejriwal #amitshah @ArvindKejriwal #DelhiPolls2020… https://t.co/yQl7OeZjhM
Nelson  Alfred,"Delhi elections: BJP hasn’t lost, it's Congress that’s been decimated https://t.co/7qkJnlj3ch via @timesofindia"
pardeep kumar gupta,#AAP secured 15.06% ( around 14 lacs) more  votes than #BJP in Delhi assembly elections 2020.
A Pragmatist!,"@thakur_shivangi Fake adds! Fake news! Shaheen bagh! Consolidation of muslim  and dalit votes
Women voted for kerji… https://t.co/v1tEsalZTA"
Bharat,@manujosephsan sure it will soon delhi will be declared a Islamic caliphate with Amanutllaa khan as Its khalifa and… https://t.co/kIgj1b9OfW
Aastha Varma,"We may be getting a lot of freebies now in Delhi, but are they even bleakly aware of sound Money Managment?
What is… https://t.co/ssDhMGWKHg"
IamAbdulwahed,"@LambaAlka Very sad to see your name in opposite list of winners. My fb wall is filled with AAP VICTORY.
I am.happy… https://t.co/jstPMENSkT"
Zakir khan,Hope you got reality of this video by Delhi voters https://t.co/jst7QBlchl
Dilnawaz Hussain,"Soft Hindutva

https://t.co/4BCNlaL0vX

@007AliSohrab https://t.co/w8Kyp3L9We"
R@ka,Recommendation of broom . Delhi proved it @ManojTiwariMP @AamAadmiParty https://t.co/yYqncWyHdU
Rajat kumar Behera,"The most shocking  was the defeat of @LambaAlka ji. The Assembly needs a person like Alka Mam, who can dedicate eve… https://t.co/eZ5inzwf7J"
nitesh pachwarya,"@cmohry @SeemaTrikha_BJP @KPGBJP Sir, a quick lesson from delhi polls that school fees, water availability and elec… https://t.co/Dy8FiCcl2Z"
Suraj Kumar,@RitujainMe @kanhaiyakumar Delhi ki Janta chutiya h inko sb free chahiya
#RememberKamleshTiwari& NambiNarayanan,"@TajinderBagga Build d air purifier 1st. It's more important..🙏
Sadden by ur loss. Nxt tym if I can earn enough, wi… https://t.co/SM3c86aes7"
Manmeet,Ungli Ka naam Delhi https://t.co/lnwCFY3y8g
Bharat Gurjar,@hbeing09 @uil0Mv5MZC7LAjA @iSinghApurva Over fantastic and gorgeous are the greatest live programs and services ed… https://t.co/lQOtmL0kMs
Shruti Menon,@amitagarwal78 @snsachinnandu @2 You can continue to remain in oblivion about the atrocities Delhi Police has commi… https://t.co/3LidWhjT93
Navgujarat Samay,"દિલ્હીમાં ‘એક હતી કોંગ્રેસ’: 70માંથી 67 ઉમેદવારોની ડિપોઝીટ જપ્ત થઇ
https://t.co/eYr5ugMC6Y https://t.co/4F9O4n6z68"
Indian,"@GautamGambhir @ArvindKejriwal Fake videos of Delhi schools, biryani, Pakistan, shaheen Bagh, 500/1000 lost 
Democracy won today"
Rizwan Alam,@RahulGandhi Congratulations Rinkiya ke Papa for winning 48 seats in Delhi
Janardhan Koushik,"Much was said and heard about Shaheen Bagh during the Delhi Assembly election campaign. On results day, Shaheen Bag… https://t.co/vKzXzivHyS"
T Chandra Sekhar,"@narendramodi @ArvindKejriwal 95% of the shops in delhi are owned by banias, banias and muslims have voted in full… https://t.co/3OqBjhopwJ"
Saradhi,"బిజెపి రాష్ట్ర స్థాయిలో నాయకత్వాన్ని పెంపొందించుకోవాల్సిన విషయాన్ని Delhi  తీర్పు పునరుద్ఘాటిస్తుంది. 
స్థానిక / రా… https://t.co/a1p5LZvmYp"
Saad Aslam Khokhar,@sakshijoshii Phir to bohat afsos ki bat hai k terrorist ko Delhi nay CM bana dia..
Pandya1310,@ThanthiTV What sir why u indirectly saying Congress yes offcourse for misusing Delhi people against CAA protest th… https://t.co/aWrYHkszdg
Tom Wilkinson,Does this repudiation of divisive politics by dilliwalas mean that Delhi joins the ranks of progressive cities acro… https://t.co/Ecua4ADz7c
rakesh,"THANK YOU DELHI ❤😘💕

You provide hope to this country and have given a clear verdict that bigotry, hatred and polit… https://t.co/jrAKSHtdNs"
Prashant Gade,"@KapilMishra_IND hey Mr Mishra,
Hope you learned lesson from your nasty Pakistan politics... Delhi people simply re… https://t.co/mxRTUtj4qM"
JAMMU LINKS NEWS,"NEW DELHI: The CBI has booked Educomp Solutions, its subsidiary and directors for allegedly defrauding an SBI-led c… https://t.co/pl3dwJS8nM"
Ganesan Venkatesan,"What Else Anyone Can Expect..?
Delhi polls: 63 Congress candidates lose deposits https://t.co/MrUcF3gjNf via @timesofindia"
Tabish Khan 🇮🇳,"#KapilMishra told that Delhi Elections will prove whether India wins or Pakistan.
So finally India has won &amp; people… https://t.co/E5AKddBobg"
Happy Birthday Manisha😍❤,@sahilve12038916 @manisharajput55 Haa Nitish jii to palu hain hi kr bi sakte hain.. wese bi Delhi election ka resul… https://t.co/C7vBHRguuO
karnati madhu,@ArvindKejriwal congrats n under ur leader ship Delhi will get new heights
Mridul Mishra,"AAP won, bluff and bluster lost. The people of Delhi, who are from all parts of India, have defeated the polarising… https://t.co/J4kFf1aWGa"
संपतकुमार Indian,@PChidambaram_IN Delhi people are I think very clever and big beggars
Syed Asad,"@vivekagnihotri To pehle bata dete BJP ki, Delhi ka itna mahaul na kharab hota🤷🏻‍♂️"
Subhashis Natua,"@ABPNews Delhi mee muloo ka sara vote amantulla khan ko chalee gayee......
good job AAP...."
pamela maryam,"NYTimes: ​In Bitter Delhi Election, Modi’s Party Falls Short​ ​In Bitter Delhi Election, Modi’s Party Falls Short​… https://t.co/uzRKpU41rw"
(((Eagle~Eye))),Project Over::🇳🇵Pokhara---🇮🇳Sonauli---🇮🇳Varanasi----🇮🇳Delhi.🚘🚘
B K Chaudhary,"The victory of AAP in Delhi shows that people of India can ponder the kind of hype, oppressive and threat politics… https://t.co/pb8c9pJBmE"
Prachi Das,Don't be surprised if i top Delhi University this time. https://t.co/zknGydT58Q
bobby khan,@AisiTaisiDemo One thing that I'm really REALLY happy about today is that Delhi school kids will continue to get ed… https://t.co/RBoTNb2Re5
Random Guy 🇮🇳,"@vinayak_jain Cool. Based on your argument, BJP Delhi can try the same strategy in 2025. Meanwhile, Yogi will win 2… https://t.co/pcS4FuQEY6"
rwik🏳️‍🌈🇮🇳,"@ThePratikKoko Somossa ta holo, didi o kejri ke copy kore free electricity ittadi deoa suru korechen. Ekhon aro bar… https://t.co/ubl6YP6JBs"
वोट दो रै,@AjitKDoval_FAN Delhi is infected with anti national activists n it's become epicenter for anti national activities… https://t.co/EFVuDhpaqD
ZiDDi Shaikh Saquib,"Delhi police 
#Arrest_Anuj"
V@run Singh,@RitishaPandey Hahaha delhi walon ne jra jor se dba diya
Sunil Yadav,"@ArvindKejriwal 
Congratulations sir, Definitely AAP again will come in Delhi"
𝙝𝙪𝙨𝙚𝙞𝙣🌠,"😁nahi😁

Unko bhi Free me Sb Milega Delhi Me Rahne Ke vjh se https://t.co/PDRpXD7hNX"
Asad Ehsan,"""Ik Bagal Mein Chand Hoga
Ik Bagal Mein Rotiyan ""
 https://t.co/rflEaQw1Kf"
Vikrant Karande,"Congratulations @ArvindKejriwal @PrashantKishor 
Thanks delhi voter's 
#DelhiElection2020 
#app 
#BJP_Mukt_Bharat"
The Express Tribune,"Modi concedes defeat in key Delhi election
https://t.co/C1XfCrnsBA"
हम हैं हिन्दुस्तानी (जन जागरूकता ),@Aryavrat_73 @manakgupta To kya smjha jaye ki delhi main 40% log hi hindutva aur rashtravadi hain baki sb lalchi hain.
Prachi Naik 🇮🇳,👍 on @YouTube: Delhi Election Result: Yogendra Yadav के साथ चुनाव नतीजों पर चर्चा| Quint Hindi https://t.co/GUxoNzNoaz
Radhika Vemula,"My best wishes and Congratulations to Mr. Kejriwal ji and the AAP for their Victory in Delhi Elections.

I request… https://t.co/z3CPJnYCUR"
Batla,@sidart_misra If they can work together then it'll be the best combination for Delhi
Umang Gupta,@ajitdatta @karanbhasin95 @AamAadmiParty Only people outside of delhi May believe that lot of work happened!! This… https://t.co/uckSPDlE3L
GURPREET SINGH GILL,This election was between religion base (BJP) and a development base (AAP) who wins everyone knows..i congratulate… https://t.co/P3ekEBDQDW
shrirajnish srivastav,@gulab_dharkar Delhi me
Bhakt...Sirf Bhagwan Ka,@Mumbaichamulgaa @BhavikaKapoor5 I have been telling RG directly on twitter for 8 months now that make SP as workin… https://t.co/JTDpsWP7bF
