user,tweet
Indian Institute of Legal Studies,"IILS students yesterday visited the National Human Rights Council, New Delhi accompanied by Registrar Shri Sanjay B… https://t.co/BIM1YzCUJe"
Devesh Kumar Gaur,@Amritapandeyy Delhi
"पत्रकार, www.ajeybharat.com",The prediction made by Nahta about the Delhi Assembly election proved to be true https://t.co/2QSIX2aXGN… https://t.co/9IuNm5oFTy
rajveer,@sardanarohit @ArvindKejriwal Delhi wale paise ke liye kya kya bechte hai sabko pata hai
Mansi,@GadhviLaxman 67 Seats pe jamant japt ho gayi...is se jyada Insult kya hogi khangress party ki @JhaSanjay Sharam ka… https://t.co/xCcYXRHNWw
Prabhat Khabar,"दिल्ली चुनाव के बाद विशेषज्ञों की राय, केजरीवाल को राष्ट्रीय नेता के रूप में उभरने में अभी वक्त लगेगा… https://t.co/o4Dceofjnw"
Jitender kumar,"@ArvindKejriwal learned politics by trial &amp; error.and he is perhaps the fastest leaner in Indian politics. 

Who ha… https://t.co/hZxvRmIa2C"
Pulkit,"During a show on Delhi results, Zee Punjab asked its viewers ""Will Jhaadu Sweep in Punjab Polls'22 as well?""

93% s… https://t.co/fHSNuIz1Ar"
Amir Khan,@sahilkauras @Vasubesetty1 @danavdehan @Am_with_truth @Nasreen00854801 @GargDOD @FranklySpeak_10 @NeerajK35713705… https://t.co/qxmOiZmY08
J.Mishra,@Amritapandeyy Delhi...?
S Newz,১৬ ফেব্রুয়ারি দিল্লি দখল কেজরির https://t.co/iNIRN08ky4 https://t.co/9Brm7Y7A4u
Salam2U 🌴,@CTwinkley Exactly and Muslims are just 13% in Delhi and these congressis blaming Muslims for election loss..
Shivesh Singh,@mrsfunnyrc @narendramodi Are bhaiya pan kaha thuk rahe ho are ise Delhi walo ke muh pe thuko hahaha
Shobhit Kumar Verma,@desi_pilot_ @anand_meet2005 @NitishAnand111 @MyBharat9 @vivekagnihotri @ArvindKejriwal I am also from Siwan...I kn… https://t.co/KRspp2qcHP
ninad siddhaye,https://t.co/n1e47MrEPp
Govind Maurya,"@ArvindKejriwal 
Discom asset before kejriwal : in 2008-09 se 2014-15 tak
937Cr se 11400 Cr
After kejriwal govt:
20… https://t.co/sjWa7zuo8z"
"🌹ಭದ್ರಾವತಿ.ಚನ್ನಪ್ಪ.. Suresha 🌹 ,🇮🇳","BJP Vote Share in Delhi

32.3% in 2015
38.8% in 2020. 
6.5% Increase

AAP vote share in Delhi
54.3% in 2015
53.6% i… https://t.co/CV8yG3e4Qe"
ABP News,Awkward: करारी हार के बाद लोगों ने पूछा ट्वीट का क्या करना है? @ManojTiwariMP  बोले- अब उसे रखे ही रहिए… https://t.co/pY6j0W8oGW
PAYAL ROHATGI & Team- Bhagwan Ram Bhakts,Ram Ram ji 🙏 Educated Islamist 🤔 Doesn’t fit Barkha Dutt uneducated HeadMasters sob storyboard 🤪 The hero for… https://t.co/eymikJpaRt
Classi4U.com Classifieds,#Items New-Delhi - Print Ship - India's Leading E-Commerce Platform https://t.co/xLpIf7gGjC
Adityalala,Delhi waalo ko mufatkhor bolna shayad galat ho sakta h kyuki pichle do lok sabha election me 7/7 seat BJP ko inhi l… https://t.co/8fxlmM3cHi
Classi4U.com Classifieds,#Items South-Delhi - Chocolate Chip Cheesecake | Buy Chocolate Chip Cheesecake Online In Delhi… https://t.co/qmLAq2Giog
CA Dhanpatraj Mehta,"@Nisha_GKP Delhi..

BJP lost by less than:
100 votes: 8 Seats
1,000 votes:19 Seats
2,000 votes: 9 Seats
Add this se… https://t.co/sp6P6QwgAV"
Mukesh Chhabra CSA,Many actors come from Delhi to Mumbai The city is filled with so much talent. You don't need to travel to Mumbai an… https://t.co/5MKz6UrTHB
Classi4U.com Classifieds,#ArtsCollectibles New-Delhi - Manobhav world of luxury handicrafts having silver and semiprecious stone idols… https://t.co/G0znZfOgCz
Aakash Dwivedi,"Even too Mee.
I was no state to say anything jab results aaye.
Delhi se nahi hun par Phir bhi bahut jyada bura laga… https://t.co/ulaK1m93ZH"
Pankaj Singh,"Our true news channel #ZeeNews 
Sachhai aur Sach khabron ka dusra naam @sudhirchaudhary ji...Sir kuch patrakaaron​… https://t.co/iZwXeYKLWn"
Jhonny Bhai,Amit Shah to Delhi voters:- https://t.co/VGJXUIJHkd
Gaurav Kumar,@ArvindKejriwal @AashishKhetan Reactions after AAP win in Delhi Election https://t.co/cmVyNUWnGc
Sukesh Singh,"@navedkhan058 @Mahende67015515 @ArvindKejriwal Loksabha me BJP 7-0 se jeeti thi to puri delhi dangai thi tab, Or ab… https://t.co/TTf01RX67h"
Proud Indian 🇮🇳,"@SushantBSinha In last 6 yrs ppl r pressing Nota more often !😒

They cud hv stayed home, without taking pain to go… https://t.co/6DIJrLAaSq"
Jay Thakkar,"@fawadchaudhry Delhi haar gaye.. aab sara focus POK par hai

😂"
✳Sachin🧡🇮🇳,"@PBNS_India Opine Soft Manoj Tiwari Not Right Person To Lead Delhi,Need More Dynamic Person"
Pranav Shah,"They did their course correction after MCD debacle, but in the high of MCD results, followed by spectacular results… https://t.co/A4R275CqMl"
dinesh kumar,@sardanarohit @sidtree Delhi acchi but log bhikhari
Pronobesh Sinha,@prettypadmaja @amitmalviya It would have been more worrisome if the people of Delhi had voted for a party which on… https://t.co/Rh7PzNdW2y
B.K.Jha,"@YogiDevnathji @nageenshekhawat @ndtv  When I used to go to Delhi, I used to think that the richest people live her… https://t.co/rIkV1MJtpI"
vdmrahman,All AAP won constituencies should be called as Indians dominated constituencies.. BJP Sanghis r truly anti national… https://t.co/oIAqugh4R9
Q Physics,@MrinalPande1 @GadhviLaxman Like Congress' sacrifice for AAP in Delhi 😍
lilakrishan chopra.,Puri Delhi Shaheen bag hai Puri  Delhi ke har aadami mein Basa hua hai uski  biryani khana aur FIR vote dena.
Yoyocial.News,"'आप' विधायक नरेश यादव को ठिकाने लगाने का षडयंत्र 20 दिन पहले से रचा गया 
https://t.co/nEUxu77Ron

@MLA_NareshYadav… https://t.co/YZh67wT5zR"
Madhu,"@bufoting In Delhi*

But we'll improve. We have exemplary young leaders, and one day anti incumbency will affect Ke… https://t.co/lzRNWEHVwZ"
Amitoj Acharya,"@narendramodi Fake News Media is looking hard for opposition Story, but there is nothing too fabulous. Wouldn’t a b… https://t.co/YHEUaCvCUj"
HEMANTH SUVARNA,@ImSudhakarRao Tumba sariyagi helidderi sir. &amp; if they talk about development delhi alli enu development aagide elr… https://t.co/myrTk2WfjM
News Nation,"#VIDEO | After registering thumping victory in Delhi polls, Aam Aadmi Party’s national convenor Arvind Kejriwal wil… https://t.co/s45DTOKrAZ"
Ankur Barot,@Sudmuchila @BJP4Karnataka @BJP4Delhi Exactly. But issue is no body giving real ground situation to top leaders. It… https://t.co/I6wNphs9YV
Vimal V J,@srivatsayb 12. We must be a performance based organisation. If I were KPCC head you would have been one of my cand… https://t.co/iG59ksAONZ
ravinder shandilya,"It's a treand of Delhi all 7 to BJP and more than 60 to AAP , Congress always gets Zero , this time 67 candidates o… https://t.co/suXDm4sFnX"
MediaOne TV,ആം ആദ്മി ജയിച്ചു; ഡല്‍ഹിയില്‍ ബിരിയാണി വില്‍പ്പന പൊടിപൊടിച്ചു https://t.co/WImiKCVf3S #Biryani #Biryani sale #AAP victory #Delhi Biryani
tazaa khabar,"दिल्ली की जीत के बाद एलजी से मिले अरविंद केजरीवाल, 16 फरवरी को कर सकते हैं शपथ भाजपा महज 8 सीटों पर सिमट गई। कांग्… https://t.co/LuSG42zgK1"
RAJIV TIWARY,@SushilModi #Delhi.... Jharkhand ..jhaki h aab bihar ki bari h.
Pioneer Haryana,Delhi  में 44 निवर्तमान विधायक दोबारा चुनाव जीते https://t.co/c1ntF3ZaK3
Bilal Kuchay,"“Despite being a Tuesday, we are seeing a sales pickup,” he said. Many people in India refrain from consuming non-v… https://t.co/dINLeXoJsN"
Addy,"@msisodia Thanks to you next 5 years
 your in government system
 I now and I believe u big change and start somethi… https://t.co/bGyAeb2Udc"
Shubham,"Hey there Delilah
What's it like in New Delhi City
I'm a thousand years away
But tonight you look so pretty https://t.co/VZa6BMiGGe"
d s ranga rao,Follow ADR at https://t.co/vhzWlS1Wi9
SHIFA NOOR,"Tumhe ye lg rha tha tumne sab insaaf kr daala,
Tumhari bhool thi tumko Watan ne maaf kr daala,
Dikhawe ke liye jo h… https://t.co/L9VTZ9MWiU"
Roy,"@devina_nair Have you not heard Sudhir Chaudhary go all emo on Delhi for voting against BJP? He's the best Mummyji, plizz."
RAJIV JAGDISH SETH,"@SandipGhose Delhi..
BJP lost by less than:
100 votes: 8 Seats
1000 votes:19 Seats
2000 votes: 9 Seats
Add this sea… https://t.co/LLyVZmg9ZO"
Kamal Mehta,Kejeriwal must publicly apologise to Delhi Voters &amp; Election Commission for having raised doubts on the EVM if he r… https://t.co/CvMKggmQRJ
MakhanGarg,"@anilvijminister Sir 1st ye pakke wale muftkhor hai Delhi ke blood mein Gulami hai, so wo kaise ek achi opportunity… https://t.co/kPa5XGdpPF"
Mintu Kumar,"This way you're comes in the ways of Next PM of India...✍️✌️👍
Heartiest congratulations to huge marginal win Delhi election"
jaiprakash rai,"""With Due Respect Sir..."" Colleague Questions P Chidambaram Tweet On AAP Desh Drohi busterd choor busterd Desh Droh… https://t.co/8JJTF2MZc1"
The Indian Express,"#ExpressOpinion | AAP's win in Delhi elections provides relief, hope. But the romance with the Delhi outcome must h… https://t.co/fOdmFb4xyN"
Faisal,This is blasphemous. This is the problem with many in @INCIndia - they are always blaming others or true leaders wh… https://t.co/U0InJufCOi
पुनीत,@ishkarnBHANDARI Let shaheen Bag continue . Let the delhi voters enjoy the love of jehadi.
Yogesh 🇮🇳,@Dev_Fadnavis BJP has done fantastic work but some people like in Delhi wants free Bijli and Paani. Must consider g… https://t.co/euBhRhqCDV
richarth,"@SreenivasanJain AAP MLA from ""south Delhi""? You know his constituency. Greater Kailash 😀"
"Sreedhar, Hassan","Congratualations to 8, BJP Members who are elected from Delhi! It was really creditable you withstood the AAP on on… https://t.co/4AlCy9ZlYw"
Ramila Patel,@ArvindKejriwal congratulations kejariwalji. Delhi ke logo ko muft ka khane ki aadat mat dalo. Aap  IAS officer the… https://t.co/OGGxuEcd9G
Sunny Singh Gadh,"JEET NE KI KUSHI MAI PARTY HAI DELHI MAY. 

PLEASE SHARE AND SUPPORT AND ENJOY THE FUN."
"rahul ranjan(BJP membr,reg no.3046348721)100%FB.",@BhatSheen @ChowkidarSunilS Peopl r not getting tht free is causing harm fr economy in future.n also injustice wit… https://t.co/HwgpSNkTC3
Rajkumar Shukla,@INCIndia Aaj Tu Delhi ki Janata khush hai lekin kal rogi kyunki BJP ko harana matlab hindutv ko harana
parvesh jangra,@mlkhattar @BJP4India @BJP4Delhi Sir delhi ke jhatikra se haryana mein enter karte hi gurugram ke naye sector 107 1… https://t.co/RDUka1ixyn
kingsahab,"@AudaciousQuest Ye delhi hein gujrat nahi.... 

Lage raho kejriwal"
RS-notRoyalStag,"@GautamGambhir sir, results bohot burr Aaye. Lekin ab afsoos krne Ka time nhi. Delhi BJP me koi damdaar neta iss 5y… https://t.co/F6XjoITS44"
Ajay Singh,@ANI Please show respect. He is Delhi BJP chief 'Rinkiya ke Papa'.
DRavi Parsurami,Delhi election result. The air pollution changed the mind....
DHRUVESH AMIN,Delhi valo ko hindu kehke mat bulao vo log ki jati abhi tak fix nahi hui hai kyunki vo log kuch Muslim ke talve cha… https://t.co/2n4PKxU2tF
Noah Parkar 🇮🇳🇮🇳🇮🇳,@AskAnything_RK @DjGaana @KhalidHaseeb8 @kakar_harsha @fawadchaudhry @SMQureshiPTI @ImranKhanPTI First Ask him whet… https://t.co/TOqVcZNCZ2
BLUESEY KOM,@aggarwalprachi3 hi dear where do you stay in Delhi like to meet you
URRao,"@BesuraTaansane @oneabovall BJP lost by its inaction
1. First, a Hindu temple demolished in heart of Delhi under no… https://t.co/1TgiXAAxqW"
Kausik Bhowmik 🇮🇳,"@vivekagnihotri To me Delhi loss due to 3 reasons :
1. No Strong local leader/CM Face
2. FREE BIES
3.Complete surrender/decimation of Cong."
Naya Bihar,Delhi Election Results 2020: दिल्ली के लोगों ने एक बार फिर अरविंद केजरीवाल पर भरोसा जताया !!… https://t.co/Ze4qOUVWnV
J.S.Bhandari,@kunalkamra88 After Delhi election results https://t.co/R8Clln3gUX
Mr. AirborneFox,@Saurabhkullkrni @desimojito Waise bhi Delhi government is no better than a municipality 😂
Rohan Pandey,"चुनाव के हार का बदला लेते हुवे,गरीब जनता से, मोदीजी। https://t.co/yYnJSHQT9h"
India Against Fascism,@JhaSanjay So not everyone voted against the terror BJP unleashed in Delhi. What's more worrying is the number of p… https://t.co/hsqra53taO
Sandeep Thakur,"@SDMC_Official illegal construction going on in Santushti Apartment, Sector D-6, Pocket-B, Vasant Kunj,New Delhi. Y… https://t.co/7dOAFMKEXV"
Shrishti Vishwakarma,"Things RW should avoid now:

1) Stop blaming and criticising Delhi people for succumbing to the freebies.
They'll s… https://t.co/W4fj3dRTaN"
Kuldeep Patil,"Now thats ingenious😂
Foreign currency hidden inside 'mungphali' caught by CISF India personnel at the IGI Airport N… https://t.co/V3rdghQsX8"
Aman,"@mumbaitak @aajtak @AamAadmiParty @BJP4India Delhi Results: अनोखा निष्कर्ष

आप खुश - सत्ता सुरक्षित 🤔
बीजेपी खुश -… https://t.co/8lvFFOmaZl"
jaiprakash rai,"""With Due Respect Sir..."" Colleague Questions P Chidambaram Tweet On AAPyou busterd Desh Drohi busterd choor buster… https://t.co/h5a4sjaf08"
Mukesh Sharma,"#Delhi

BJP lost by less than:
100 votes: 8 Seats
1,000 votes:19 Seats
2,000 votes: 9 Seats
Add this seat won 8 
It… https://t.co/5uFTiF6JE2"
Divya Bhaskar,#Delhi: The 8 newly-elected MLAs of BJP will meet Delhi BJP chief #ManojTiwari today evening
Lucky,@DCPSEastDelhi @DelhiPolice Very good delhi police... We are with you as always...
Vidhya Rajan R,"@purush_km @Jeeva_Marutian You can even consider the recent 3 state elections, Delhi, Maha, Jarkhand."
Mumbai Mirror,Senior party leader and AICC Delhi in-charge #PCChacko has put the blame of defeat on late former #DelhiCM… https://t.co/W4iF4xnQoa
TARUN,@Amritapandeyy Delhi
L.R.Meena,@RashmiD11470752 @sagarika_India 😂😂😂😂👍👍👍👍 Delhi me
jani kalpesh 🇮🇳 भगवान राम भक्त 🚩,"@SushantBSinha Manish Sisodia- 3000+margin
Aravind kejriwal- 21000+margin
Amantullah Khan- 71,000+margin

Now I am… https://t.co/KQS0Z09ctN"
The Daily Star,.@AamAadmiParty worker killed after being shot at MLA @MLA_NareshYadav's convoy in southwest Delhi while returning… https://t.co/96JnyAmCiQ
Ashik,@Nehr_who @grapeskammal for the past few days someone from #Delhi is tweeting about her decision on moving from Del… https://t.co/NtzczklKJJ
Subhash Rout,@t_d_h_nair @pbhushan1 All the self appointed nationalists who are abusing Delhi voters since yesterday for siding… https://t.co/UaFi3qFsn0
TOI Delhi,"Delhi election results: For BJP, it’s the same old and a few new faces https://t.co/omTAlVcsFk"
Amit Tyagi,"In Chandni Chowk, N &amp; W Delhi LS constituencies, all 10 seats went to AAP.

In S &amp; NW Delhi, BJP won 1 out of 10.… https://t.co/WOrCDoMmmt"
